MPI_Send,524288,38.822502,1.846860e-04
MPI_Recv,524288,38.822502,9.460798e-03
MPI_Send,524288,38.832162,2.718870e-04
MPI_Recv,524288,38.832162,9.625625e-03
MPI_Send,524288,38.842068,3.039030e-04
MPI_Recv,524288,38.842068,9.461015e-03
MPI_Send,524288,38.851839,3.010470e-04
MPI_Recv,524288,38.851839,9.479566e-03
MPI_Send,524288,38.861626,1.902740e-04
MPI_Recv,524288,38.861626,9.419318e-03
MPI_Send,524288,38.871241,1.926620e-04
MPI_Recv,524288,38.871241,9.423078e-03
MPI_Send,524288,38.880863,2.956100e-04
MPI_Recv,524288,38.880863,9.353721e-03
MPI_Send,524288,38.890518,3.768060e-04
MPI_Recv,524288,38.890518,9.435513e-03
MPI_Send,524288,38.900337,2.897220e-04
MPI_Recv,524288,38.900337,9.296503e-03
MPI_Send,524288,38.909929,3.325950e-04
MPI_Recv,524288,38.909929,9.422925e-03
MPI_Send,16384,38.919707,1.131100e-05
MPI_Recv,16384,38.919707,6.973830e-04
MPI_Send,16384,38.920421,9.665000e-06
MPI_Recv,16384,38.920421,7.278130e-04
MPI_Send,16384,38.921163,1.047300e-05
MPI_Recv,16384,38.921163,6.913700e-04
MPI_Send,16384,38.921870,9.248000e-06
MPI_Recv,16384,38.921870,7.330540e-04
MPI_Send,16384,38.922616,9.008000e-06
MPI_Recv,16384,38.922616,7.367340e-04
MPI_Send,16384,38.923367,8.934000e-06
MPI_Recv,16384,38.923367,7.367270e-04
MPI_Send,16384,38.924117,9.015000e-06
MPI_Recv,16384,38.924117,7.374520e-04
MPI_Send,16384,38.924868,9.293000e-06
MPI_Recv,16384,38.924868,7.347370e-04
MPI_Send,16384,38.925617,9.980000e-06
MPI_Recv,16384,38.925617,7.333830e-04
MPI_Send,16384,38.926364,9.031000e-06
MPI_Recv,16384,38.926364,7.366780e-04
MPI_Send,32768,38.927129,1.360100e-05
MPI_Recv,32768,38.927129,9.098250e-04
MPI_Send,32768,38.928057,1.145000e-05
MPI_Recv,32768,38.928057,7.834970e-04
MPI_Send,32768,38.928857,1.089900e-05
MPI_Recv,32768,38.928857,8.146340e-04
MPI_Send,32768,38.929688,1.143400e-05
MPI_Recv,32768,38.929688,7.431270e-04
MPI_Send,32768,38.930447,1.073600e-05
MPI_Recv,32768,38.930447,7.663790e-04
MPI_Send,32768,38.931229,1.077100e-05
MPI_Recv,32768,38.931229,7.517510e-04
MPI_Send,32768,38.931996,1.062600e-05
MPI_Recv,32768,38.931996,8.487790e-04
MPI_Send,32768,38.932860,1.071500e-05
MPI_Recv,32768,38.932860,9.484050e-04
MPI_Send,32768,38.933825,1.132500e-05
MPI_Recv,32768,38.933825,9.550730e-04
MPI_Send,32768,38.934796,1.087900e-05
MPI_Recv,32768,38.934796,7.483650e-04
MPI_Send,131072,38.935575,2.386650e-04
MPI_Recv,131072,38.935575,2.507361e-03
MPI_Send,131072,38.938326,1.351090e-04
MPI_Recv,131072,38.938326,2.515280e-03
MPI_Send,131072,38.940982,1.269620e-04
MPI_Recv,131072,38.940982,2.838559e-03
MPI_Send,131072,38.943954,1.337660e-04
MPI_Recv,131072,38.943954,2.839050e-03
MPI_Send,131072,38.946932,1.344040e-04
MPI_Recv,131072,38.946932,2.844721e-03
MPI_Send,131072,38.949917,1.202690e-04
MPI_Recv,131072,38.949917,2.479795e-03
MPI_Send,131072,38.952522,1.173850e-04
MPI_Recv,131072,38.952522,2.486703e-03
MPI_Send,131072,38.955132,1.233670e-04
MPI_Recv,131072,38.955132,2.523611e-03
MPI_Send,131072,38.957785,1.308720e-04
MPI_Recv,131072,38.957785,2.513756e-03
MPI_Send,131072,38.960435,1.343190e-04
MPI_Recv,131072,38.960435,2.523175e-03
MPI_Send,524288,38.963114,2.267040e-04
MPI_Recv,524288,38.963114,9.494548e-03
MPI_Send,524288,38.972841,2.177560e-04
MPI_Recv,524288,38.972841,9.429510e-03
MPI_Send,524288,38.982494,3.501870e-04
MPI_Recv,524288,38.982494,9.429653e-03
MPI_Send,524288,38.992280,2.442940e-04
MPI_Recv,524288,38.992280,9.473776e-03
MPI_Send,524288,39.002004,3.028200e-04
MPI_Recv,524288,39.002004,9.345643e-03
MPI_Send,524288,39.011658,2.907550e-04
MPI_Recv,524288,39.011658,9.458805e-03
MPI_Send,524288,39.021413,2.842870e-04
MPI_Recv,524288,39.021413,9.314421e-03
MPI_Send,524288,39.031018,3.310440e-04
MPI_Recv,524288,39.031018,9.428214e-03
MPI_Send,524288,39.040783,2.883470e-04
MPI_Recv,524288,39.040783,9.652212e-03
MPI_Send,524288,39.050729,3.036390e-04
MPI_Recv,524288,39.050729,9.306000e-03
MPI_Send,1,39.060361,2.760000e-06
MPI_Recv,1,39.060361,2.331760e-04
MPI_Send,1,39.060601,6.877000e-06
MPI_Recv,1,39.060601,2.515740e-04
MPI_Send,1,39.060864,6.478000e-06
MPI_Recv,1,39.060864,2.405850e-04
MPI_Send,1,39.061115,6.461000e-06
MPI_Recv,1,39.061115,8.737700e-05
MPI_Send,1,39.061238,1.115400e-05
MPI_Recv,1,39.061238,8.462400e-05
MPI_Send,1,39.061338,7.156000e-06
MPI_Recv,1,39.061338,1.164890e-04
MPI_Send,1,39.061465,6.629000e-06
MPI_Recv,1,39.061465,1.163530e-04
MPI_Send,1,39.061592,6.672000e-06
MPI_Recv,1,39.061592,8.356000e-05
MPI_Send,1,39.061686,6.736000e-06
MPI_Recv,1,39.061686,8.354000e-05
MPI_Send,1,39.061780,6.998000e-06
MPI_Recv,1,39.061780,1.164960e-04
MPI_Send,131072,39.061922,9.192200e-05
MPI_Recv,131072,39.061922,2.736882e-03
MPI_Send,131072,39.064756,1.174120e-04
MPI_Recv,131072,39.064756,2.486636e-03
MPI_Send,131072,39.067365,1.211230e-04
MPI_Recv,131072,39.067365,2.525230e-03
MPI_Send,131072,39.070017,1.311300e-04
MPI_Recv,131072,39.070017,2.525827e-03
MPI_Send,131072,39.072680,1.344900e-04
MPI_Recv,131072,39.072680,2.527799e-03
MPI_Send,131072,39.075347,1.315380e-04
MPI_Recv,131072,39.075347,2.519565e-03
MPI_Send,131072,39.078004,1.306510e-04
MPI_Recv,131072,39.078004,2.524983e-03
MPI_Send,131072,39.080665,1.343460e-04
MPI_Recv,131072,39.080665,2.518845e-03
MPI_Send,131072,39.083324,1.334000e-04
MPI_Recv,131072,39.083324,2.521532e-03
MPI_Send,131072,39.085984,1.341740e-04
MPI_Recv,131072,39.085984,2.537979e-03
MPI_Send,524288,39.088677,2.245380e-04
MPI_Recv,524288,39.088677,9.608746e-03
MPI_Send,524288,39.098516,2.990230e-04
MPI_Recv,524288,39.098516,9.460648e-03
MPI_Send,524288,39.108282,3.028380e-04
MPI_Recv,524288,39.108282,9.417724e-03
MPI_Send,524288,39.118008,2.950740e-04
MPI_Recv,524288,39.118008,9.529884e-03
MPI_Send,524288,39.127839,2.874980e-04
MPI_Recv,524288,39.127839,9.458670e-03
MPI_Send,524288,39.137591,3.023310e-04
MPI_Recv,524288,39.137591,9.475767e-03
MPI_Send,524288,39.147375,2.854170e-04
MPI_Recv,524288,39.147375,9.297624e-03
MPI_Send,524288,39.156964,2.865820e-04
MPI_Recv,524288,39.156964,9.467914e-03
MPI_Send,524288,39.166724,2.981210e-04
MPI_Recv,524288,39.166724,9.564605e-03
MPI_Send,524288,39.176592,2.989610e-04
MPI_Recv,524288,39.176592,9.413126e-03
MPI_Send,256,39.186326,3.218000e-06
MPI_Recv,256,39.186326,5.256150e-04
