MPI_Recv,524288,0.030632,4.697271e-03
MPI_Recv,524288,0.046441,4.824328e-03
MPI_Recv,524288,0.062403,4.821999e-03
MPI_Recv,524288,0.078356,4.668708e-03
MPI_Recv,524288,0.094238,4.823735e-03
MPI_Recv,524288,0.110192,4.654900e-03
MPI_Recv,524288,0.125963,4.822259e-03
MPI_Recv,524288,0.141972,4.700277e-03
MPI_Recv,524288,0.157789,4.689365e-03
MPI_Recv,524288,0.173600,4.651037e-03
MPI_Recv,16384,0.189060,4.378900e-05
MPI_Recv,16384,0.194420,4.492000e-05
MPI_Recv,16384,0.199778,4.353800e-05
MPI_Recv,16384,0.205134,5.727300e-05
MPI_Recv,16384,0.210504,4.538700e-05
MPI_Recv,16384,0.215864,4.404100e-05
MPI_Recv,16384,0.221221,4.368900e-05
MPI_Recv,16384,0.226578,4.478500e-05
MPI_Recv,16384,0.231937,4.361800e-05
MPI_Recv,16384,0.237294,4.395500e-05
MPI_Recv,32768,0.239588,5.068300e-05
MPI_Recv,32768,0.240808,4.093700e-05
MPI_Recv,32768,0.242003,4.987100e-05
MPI_Recv,32768,0.243212,4.284900e-05
MPI_Recv,32768,0.244408,5.078600e-05
MPI_Recv,32768,0.245612,4.818400e-05
MPI_Recv,32768,0.246814,5.157600e-05
MPI_Recv,32768,0.248019,5.241400e-05
MPI_Recv,32768,0.249226,4.294900e-05
MPI_Recv,32768,0.250423,5.055900e-05
MPI_Recv,131072,0.257124,1.512504e-03
MPI_Recv,131072,0.262184,1.503122e-03
MPI_Recv,131072,0.267234,1.275408e-03
MPI_Recv,131072,0.271894,1.305699e-03
MPI_Recv,131072,0.276583,1.304864e-03
MPI_Recv,131072,0.281272,1.306845e-03
MPI_Recv,131072,0.285965,1.304905e-03
MPI_Recv,131072,0.290650,1.270097e-03
MPI_Recv,131072,0.295294,1.304372e-03
MPI_Recv,131072,0.299978,1.290310e-03
MPI_Recv,524288,0.322998,4.619108e-03
MPI_Recv,524288,0.338596,4.825383e-03
MPI_Recv,524288,0.354507,4.670270e-03
